treatment,date,jobdate,sampleid,imageid,filename,frame,parameter,roi,frame_avg,yii_avg,npq_avg,yii_std,npq_std,plantarea,obj_in_frame,unique_roi,gtype
fluc,2019-08-03,2019-08-03,tray4,25,diy_data\pimframes\fluc-20190803-tray4-25.tif,Fp,t220_ALon,4,20.1252,0.1904,2.1991,0.1218,0.7933,30.6800,True,True,vccn1
fluc,2019-08-03,2019-08-03,tray4,25,diy_data\pimframes\fluc-20190803-tray4-25.tif,Fp,t220_ALon,5,20.9948,0.1867,2.0896,0.1147,0.5646,23.1200,True,True,vccn1
fluc,2019-08-03,2019-08-03,tray4,25,diy_data\pimframes\fluc-20190803-tray4-25.tif,Fp,t220_ALon,6,nan,nan,nan,nan,nan,0.0000,nan,True,nan
fluc,2019-08-03,2019-08-03,tray4,25,diy_data\pimframes\fluc-20190803-tray4-25.tif,Fp,t220_ALon,7,17.9627,0.1844,2.5942,0.1301,1.0116,39.6400,True,True,kea3
fluc,2019-08-03,2019-08-03,tray4,25,diy_data\pimframes\fluc-20190803-tray4-25.tif,Fp,t220_ALon,8,18.5558,0.1738,2.3936,0.1165,0.8006,20.4400,True,True,kea3
fluc,2019-08-03,2019-08-03,tray4,26,diy_data\pimframes\fluc-20190803-tray4-26.tif,Fmp,t220_ALon,0,27.2852,0.1659,2.1951,0.1137,0.7460,48.5200,True,True,wt
fluc,2019-08-03,2019-08-03,tray4,26,diy_data\pimframes\fluc-20190803-tray4-26.tif,Fmp,t220_ALon,1,27.3028,0.1461,1.9820,0.1188,0.8602,33.1600,True,True,stn7
fluc,2019-08-03,2019-08-03,tray4,26,diy_data\pimframes\fluc-20190803-tray4-26.tif,Fmp,t220_ALon,2,29.8259,0.1525,1.9798,0.1037,0.7053,33.0800,True,True,stn7
fluc,2019-08-03,2019-08-03,tray4,26,diy_data\pimframes\fluc-20190803-tray4-26.tif,Fmp,t220_ALon,3,28.4176,0.1890,2.0875,0.1138,1.0421,30.8400,True,True,wt
fluc,2019-08-03,2019-08-03,tray4,26,diy_data\pimframes\fluc-20190803-tray4-26.tif,Fmp,t220_ALon,4,24.6610,0.1904,2.1991,0.1218,0.7933,30.6800,True,True,vccn1
fluc,2019-08-03,2019-08-03,tray4,26,diy_data\pimframes\fluc-20190803-tray4-26.tif,Fmp,t220_ALon,5,25.7042,0.1867,2.0896,0.1147,0.5646,23.1200,True,True,vccn1
fluc,2019-08-03,2019-08-03,tray4,26,diy_data\pimframes\fluc-20190803-tray4-26.tif,Fmp,t220_ALon,6,nan,nan,nan,nan,nan,0.0000,nan,True,nan
fluc,2019-08-03,2019-08-03,tray4,26,diy_data\pimframes\fluc-20190803-tray4-26.tif,Fmp,t220_ALon,7,21.8688,0.1844,2.5942,0.1301,1.0116,39.6400,True,True,kea3
fluc,2019-08-03,2019-08-03,tray4,26,diy_data\pimframes\fluc-20190803-tray4-26.tif,Fmp,t220_ALon,8,22.3053,0.1738,2.3936,0.1165,0.8006,20.4400,True,True,kea3
fluc,2019-08-03,2019-08-03,tray4,27,diy_data\pimframes\fluc-20190803-tray4-27.tif,Fp,t240_ALon,0,23.0420,0.1781,2.1265,0.1170,0.7525,48.5200,True,True,wt
fluc,2019-08-03,2019-08-03,tray4,27,diy_data\pimframes\fluc-20190803-tray4-27.tif,Fp,t240_ALon,1,24.4125,0.1495,1.8807,0.1184,0.8742,33.1600,True,True,stn7
fluc,2019-08-03,2019-08-03,tray4,27,diy_data\pimframes\fluc-20190803-tray4-27.tif,Fp,t240_ALon,2,26.3023,0.1586,1.8769,0.1030,0.7831,33.0800,True,True,stn7
fluc,2019-08-03,2019-08-03,tray4,27,diy_data\pimframes\fluc-20190803-tray4-27.tif,Fp,t240_ALon,3,23.4423,0.2008,1.9751,0.1049,0.8585,30.8400,True,True,wt
fluc,2019-08-03,2019-08-03,tray4,27,diy_data\pimframes\fluc-20190803-tray4-27.tif,Fp,t240_ALon,4,20.4289,0.2038,2.0983,0.1210,0.8067,30.6800,True,True,vccn1
fluc,2019-08-03,2019-08-03,tray4,27,diy_data\pimframes\fluc-20190803-tray4-27.tif,Fp,t240_ALon,5,21.2474,0.1972,2.0261,0.1138,0.8367,23.1200,True,True,vccn1
fluc,2019-08-03,2019-08-03,tray4,27,diy_data\pimframes\fluc-20190803-tray4-27.tif,Fp,t240_ALon,6,nan,nan,nan,nan,nan,0.0000,nan,True,nan
fluc,2019-08-03,2019-08-03,tray4,27,diy_data\pimframes\fluc-20190803-tray4-27.tif,Fp,t240_ALon,7,17.7952,0.1927,2.5815,0.1273,0.8631,39.6400,True,True,kea3
fluc,2019-08-03,2019-08-03,tray4,27,diy_data\pimframes\fluc-20190803-tray4-27.tif,Fp,t240_ALon,8,18.3053,0.1849,2.4265,0.1326,0.8665,20.4400,True,True,kea3
fluc,2019-08-03,2019-08-03,tray4,28,diy_data\pimframes\fluc-20190803-tray4-28.tif,Fmp,t240_ALon,0,27.8557,0.1781,2.1265,0.1170,0.7525,48.5200,True,True,wt
fluc,2019-08-03,2019-08-03,tray4,28,diy_data\pimframes\fluc-20190803-tray4-28.tif,Fmp,t240_ALon,1,28.2027,0.1495,1.8807,0.1184,0.8742,33.1600,True,True,stn7
fluc,2019-08-03,2019-08-03,tray4,28,diy_data\pimframes\fluc-20190803-tray4-28.tif,Fmp,t240_ALon,2,31.0000,0.1586,1.8769,0.1030,0.7831,33.0800,True,True,stn7
fluc,2019-08-03,2019-08-03,tray4,28,diy_data\pimframes\fluc-20190803-tray4-28.tif,Fmp,t240_ALon,3,29.2464,0.2008,1.9751,0.1049,0.8585,30.8400,True,True,wt
fluc,2019-08-03,2019-08-03,tray4,28,diy_data\pimframes\fluc-20190803-tray4-28.tif,Fmp,t240_ALon,4,25.4511,0.2038,2.0983,0.1210,0.8067,30.6800,True,True,vccn1
fluc,2019-08-03,2019-08-03,tray4,28,diy_data\pimframes\fluc-20190803-tray4-28.tif,Fmp,t240_ALon,5,26.4602,0.1972,2.0261,0.1138,0.8367,23.1200,True,True,vccn1
fluc,2019-08-03,2019-08-03,tray4,28,diy_data\pimframes\fluc-20190803-tray4-28.tif,Fmp,t240_ALon,6,nan,nan,nan,nan,nan,0.0000,nan,True,nan
fluc,2019-08-03,2019-08-03,tray4,28,diy_data\pimframes\fluc-20190803-tray4-28.tif,Fmp,t240_ALon,7,21.8829,0.1927,2.5815,0.1273,0.8631,39.6400,True,True,kea3
fluc,2019-08-03,2019-08-03,tray4,28,diy_data\pimframes\fluc-20190803-tray4-28.tif,Fmp,t240_ALon,8,22.3503,0.1849,2.4265,0.1326,0.8665,20.4400,True,True,kea3
fluc,2019-08-03,2019-08-03,tray4,29,diy_data\pimframes\fluc-20190803-tray4-29.tif,Fp,t260_ALon,0,23.1220,0.1872,2.0468,0.1198,0.5159,48.5200,True,True,wt
fluc,2019-08-03,2019-08-03,tray4,29,diy_data\pimframes\fluc-20190803-tray4-29.tif,Fp,t260_ALon,1,25.0362,0.1539,1.7914,0.1171,0.7747,33.1600,True,True,stn7
fluc,2019-08-03,2019-08-03,tray4,29,diy_data\pimframes\fluc-20190803-tray4-29.tif,Fp,t260_ALon,2,26.8936,0.1683,1.7844,0.1114,0.7778,33.0800,True,True,stn7
fluc,2019-08-03,2019-08-03,tray4,29,diy_data\pimframes\fluc-20190803-tray4-29.tif,Fp,t260_ALon,3,23.4630,0.2131,1.9052,0.1115,0.6610,30.8400,True,True,wt
fluc,2019-08-03,2019-08-03,tray4,29,diy_data\pimframes\fluc-20190803-tray4-29.tif,Fp,t260_ALon,4,20.6741,0.2087,2.0287,0.1199,0.7771,30.6800,True,True,vccn1
fluc,2019-08-03,2019-08-03,tray4,29,diy_data\pimframes\fluc-20190803-tray4-29.tif,Fp,t260_ALon,5,21.2768,0.2078,1.9705,0.1056,0.6412,23.1200,True,True,vccn1
fluc,2019-08-03,2019-08-03,tray4,29,diy_data\pimframes\fluc-20190803-tray4-29.tif,Fp,t260_ALon,6,nan,nan,nan,nan,nan,0.0000,nan,True,nan
fluc,2019-08-03,2019-08-03,tray4,29,diy_data\pimframes\fluc-20190803-tray4-29.tif,Fp,t260_ALon,7,17.6791,0.1963,2.5709,0.1270,0.8314,39.6400,True,True,kea3
fluc,2019-08-03,2019-08-03,tray4,29,diy_data\pimframes\fluc-20190803-tray4-29.tif,Fp,t260_ALon,8,18.2153,0.1901,2.3892,0.1305,0.8013,20.4400,True,True,kea3
fluc,2019-08-03,2019-08-03,tray4,30,diy_data\pimframes\fluc-20190803-tray4-30.tif,Fmp,t260_ALon,0,28.2786,0.1872,2.0468,0.1198,0.5159,48.5200,True,True,wt
fluc,2019-08-03,2019-08-03,tray4,30,diy_data\pimframes\fluc-20190803-tray4-30.tif,Fmp,t260_ALon,1,29.0338,0.1539,1.7914,0.1171,0.7747,33.1600,True,True,stn7
fluc,2019-08-03,2019-08-03,tray4,30,diy_data\pimframes\fluc-20190803-tray4-30.tif,Fmp,t260_ALon,2,31.9565,0.1683,1.7844,0.1114,0.7778,33.0800,True,True,stn7
fluc,2019-08-03,2019-08-03,tray4,30,diy_data\pimframes\fluc-20190803-tray4-30.tif,Fmp,t260_ALon,3,29.6874,0.2131,1.9052,0.1115,0.6610,30.8400,True,True,wt
fluc,2019-08-03,2019-08-03,tray4,30,diy_data\pimframes\fluc-20190803-tray4-30.tif,Fmp,t260_ALon,4,25.9465,0.2087,2.0287,0.1199,0.7771,30.6800,True,True,vccn1
fluc,2019-08-03,2019-08-03,tray4,30,diy_data\pimframes\fluc-20190803-tray4-30.tif,Fmp,t260_ALon,5,26.9291,0.2078,1.9705,0.1056,0.6412,23.1200,True,True,vccn1
fluc,2019-08-03,2019-08-03,tray4,30,diy_data\pimframes\fluc-20190803-tray4-30.tif,Fmp,t260_ALon,6,nan,nan,nan,nan,nan,0.0000,nan,True,nan
fluc,2019-08-03,2019-08-03,tray4,30,diy_data\pimframes\fluc-20190803-tray4-30.tif,Fmp,t260_ALon,7,21.9425,0.1963,2.5709,0.1270,0.8314,39.6400,True,True,kea3
fluc,2019-08-03,2019-08-03,tray4,30,diy_data\pimframes\fluc-20190803-tray4-30.tif,Fmp,t260_ALon,8,22.3777,0.1901,2.3892,0.1305,0.8013,20.4400,True,True,kea3
fluc,2019-08-03,2019-08-03,tray4,31,diy_data\pimframes\fluc-20190803-tray4-31.tif,Fp,t280_ALon,0,23.0396,0.1883,2.0775,0.1230,0.6414,48.5200,True,True,wt
fluc,2019-08-03,2019-08-03,tray4,31,diy_data\pimframes\fluc-20190803-tray4-31.tif,Fp,t280_ALon,1,25.4246,0.1469,1.7826,0.1196,0.8319,33.1600,True,True,stn7
fluc,2019-08-03,2019-08-03,tray4,31,diy_data\pimframes\fluc-20190803-tray4-31.tif,Fp,t280_ALon,2,27.2249,0.1639,1.7678,0.1057,0.7105,33.0800,True,True,stn7
fluc,2019-08-03,2019-08-03,tray4,31,diy_data\pimframes\fluc-20190803-tray4-31.tif,Fp,t280_ALon,3,23.5538,0.2196,1.9100,0.1176,0.9338,30.8400,True,True,wt
fluc,2019-08-03,2019-08-03,tray4,31,diy_data\pimframes\fluc-20190803-tray4-31.tif,Fp,t280_ALon,4,20.5906,0.2145,2.0341,0.1126,0.7939,30.6800,True,True,vccn1
fluc,2019-08-03,2019-08-03,tray4,31,diy_data\pimframes\fluc-20190803-tray4-31.tif,Fp,t280_ALon,5,21.2595,0.2226,1.9256,0.1180,0.6865,23.1200,True,True,vccn1
fluc,2019-08-03,2019-08-03,tray4,31,diy_data\pimframes\fluc-20190803-tray4-31.tif,Fp,t280_ALon,6,nan,nan,nan,nan,nan,0.0000,nan,True,nan
fluc,2019-08-03,2019-08-03,tray4,31,diy_data\pimframes\fluc-20190803-tray4-31.tif,Fp,t280_ALon,7,17.4218,0.2078,2.6081,0.1325,1.0258,39.6400,True,True,kea3
fluc,2019-08-03,2019-08-03,tray4,31,diy_data\pimframes\fluc-20190803-tray4-31.tif,Fp,t280_ALon,8,18.0509,0.1945,2.4077,0.1280,0.8867,20.4400,True,True,kea3
fluc,2019-08-03,2019-08-03,tray4,32,diy_data\pimframes\fluc-20190803-tray4-32.tif,Fmp,t280_ALon,0,28.2663,0.1883,2.0775,0.1230,0.6414,48.5200,True,True,wt
fluc,2019-08-03,2019-08-03,tray4,32,diy_data\pimframes\fluc-20190803-tray4-32.tif,Fmp,t280_ALon,1,29.3474,0.1469,1.7826,0.1196,0.8319,33.1600,True,True,stn7
fluc,2019-08-03,2019-08-03,tray4,32,diy_data\pimframes\fluc-20190803-tray4-32.tif,Fmp,t280_ALon,2,32.2467,0.1639,1.7678,0.1057,0.7105,33.0800,True,True,stn7
fluc,2019-08-03,2019-08-03,tray4,32,diy_data\pimframes\fluc-20190803-tray4-32.tif,Fmp,t280_ALon,3,30.0960,0.2196,1.9100,0.1176,0.9338,30.8400,True,True,wt
fluc,2019-08-03,2019-08-03,tray4,32,diy_data\pimframes\fluc-20190803-tray4-32.tif,Fmp,t280_ALon,4,26.1551,0.2145,2.0341,0.1126,0.7939,30.6800,True,True,vccn1
fluc,2019-08-03,2019-08-03,tray4,32,diy_data\pimframes\fluc-20190803-tray4-32.tif,Fmp,t280_ALon,5,27.3028,0.2226,1.9256,0.1180,0.6865,23.1200,True,True,vccn1
fluc,2019-08-03,2019-08-03,tray4,32,diy_data\pimframes\fluc-20190803-tray4-32.tif,Fmp,t280_ALon,6,nan,nan,nan,nan,nan,0.0000,nan,True,nan
fluc,2019-08-03,2019-08-03,tray4,32,diy_data\pimframes\fluc-20190803-tray4-32.tif,Fmp,t280_ALon,7,21.8587,0.2078,2.6081,0.1325,1.0258,39.6400,True,True,kea3
fluc,2019-08-03,2019-08-03,tray4,32,diy_data\pimframes\fluc-20190803-tray4-32.tif,Fmp,t280_ALon,8,22.3464,0.1945,2.4077,0.1280,0.8867,20.4400,True,True,kea3
fluc,2019-08-03,2019-08-03,tray4,33,diy_data\pimframes\fluc-20190803-tray4-33.tif,Fp,t300_ALon,0,22.9398,0.1985,2.0792,0.1222,0.8209,48.5200,True,True,wt
fluc,2019-08-03,2019-08-03,tray4,33,diy_data\pimframes\fluc-20190803-tray4-33.tif,Fp,t300_ALon,1,25.6803,0.1476,1.7425,0.1157,0.7244,33.1600,True,True,stn7
fluc,2019-08-03,2019-08-03,tray4,33,diy_data\pimframes\fluc-20190803-tray4-33.tif,Fp,t300_ALon,2,27.3966,0.1718,1.7255,0.1101,0.6978,33.0800,True,True,stn7
fluc,2019-08-03,2019-08-03,tray4,33,diy_data\pimframes\fluc-20190803-tray4-33.tif,Fp,t300_ALon,3,23.5616,0.2196,1.8745,0.1133,0.7519,30.8400,True,True,wt
fluc,2019-08-03,2019-08-03,tray4,33,diy_data\pimframes\fluc-20190803-tray4-33.tif,Fp,t300_ALon,4,20.5619,0.2164,2.0276,0.1177,0.8811,30.6800,True,True,vccn1
fluc,2019-08-03,2019-08-03,tray4,33,diy_data\pimframes\fluc-20190803-tray4-33.tif,Fp,t300_ALon,5,21.3529,0.2206,1.9244,0.1178,0.7431,23.1200,True,True,vccn1
fluc,2019-08-03,2019-08-03,tray4,33,diy_data\pimframes\fluc-20190803-tray4-33.tif,Fp,t300_ALon,6,nan,nan,nan,nan,nan,0.0000,nan,True,nan
fluc,2019-08-03,2019-08-03,tray4,33,diy_data\pimframes\fluc-20190803-tray4-33.tif,Fp,t300_ALon,7,17.2503,0.2149,2.6040,0.1300,1.0225,39.6400,True,True,kea3
fluc,2019-08-03,2019-08-03,tray4,33,diy_data\pimframes\fluc-20190803-tray4-33.tif,Fp,t300_ALon,8,17.7945,0.2123,2.4091,0.1250,1.1011,20.4400,True,True,kea3
fluc,2019-08-03,2019-08-03,tray4,34,diy_data\pimframes\fluc-20190803-tray4-34.tif,Fmp,t300_ALon,0,28.5227,0.1985,2.0792,0.1222,0.8209,48.5200,True,True,wt
fluc,2019-08-03,2019-08-03,tray4,34,diy_data\pimframes\fluc-20190803-tray4-34.tif,Fmp,t300_ALon,1,29.6864,0.1476,1.7425,0.1157,0.7244,33.1600,True,True,stn7
fluc,2019-08-03,2019-08-03,tray4,34,diy_data\pimframes\fluc-20190803-tray4-34.tif,Fmp,t300_ALon,2,32.6336,0.1718,1.7255,0.1101,0.6978,33.0800,True,True,stn7
fluc,2019-08-03,2019-08-03,tray4,34,diy_data\pimframes\fluc-20190803-tray4-34.tif,Fmp,t300_ALon,3,30.1829,0.2196,1.8745,0.1133,0.7519,30.8400,True,True,wt
fluc,2019-08-03,2019-08-03,tray4,34,diy_data\pimframes\fluc-20190803-tray4-34.tif,Fmp,t300_ALon,4,26.2790,0.2164,2.0276,0.1177,0.8811,30.6800,True,True,vccn1
fluc,2019-08-03,2019-08-03,tray4,34,diy_data\pimframes\fluc-20190803-tray4-34.tif,Fmp,t300_ALon,5,27.3547,0.2206,1.9244,0.1178,0.7431,23.1200,True,True,vccn1
fluc,2019-08-03,2019-08-03,tray4,34,diy_data\pimframes\fluc-20190803-tray4-34.tif,Fmp,t300_ALon,6,nan,nan,nan,nan,nan,0.0000,nan,True,nan
fluc,2019-08-03,2019-08-03,tray4,34,diy_data\pimframes\fluc-20190803-tray4-34.tif,Fmp,t300_ALon,7,21.8739,0.2149,2.6040,0.1300,1.0225,39.6400,True,True,kea3
fluc,2019-08-03,2019-08-03,tray4,34,diy_data\pimframes\fluc-20190803-tray4-34.tif,Fmp,t300_ALon,8,22.4384,0.2123,2.4091,0.1250,1.1011,20.4400,True,True,kea3
fluc,2019-08-04,2019-08-04,tray2,1,diy_data\pimframes\fluc-20190804-tray2-1.tif,Fo,FvFm,0,23.7076,0.6645,0.0000,0.0670,0.0000,41.3200,True,True,wt
fluc,2019-08-04,2019-08-04,tray2,1,diy_data\pimframes\fluc-20190804-tray2-1.tif,Fo,FvFm,1,27.9754,0.5820,0.0000,0.0962,0.0000,45.4800,True,True,stn7
fluc,2019-08-04,2019-08-04,tray2,1,diy_data\pimframes\fluc-20190804-tray2-1.tif,Fo,FvFm,2,28.9670,0.5944,0.0000,0.0917,0.0000,38.7600,True,True,stn7
fluc,2019-08-04,2019-08-04,tray2,1,diy_data\pimframes\fluc-20190804-tray2-1.tif,Fo,FvFm,3,24.4613,0.6807,0.0000,0.0562,0.0000,39.2800,True,True,wt
fluc,2019-08-04,2019-08-04,tray2,1,diy_data\pimframes\fluc-20190804-tray2-1.tif,Fo,FvFm,4,24.0643,0.6292,0.0000,0.0748,0.0000,31.7200,True,True,vccn1
fluc,2019-08-04,2019-08-04,tray2,1,diy_data\pimframes\fluc-20190804-tray2-1.tif,Fo,FvFm,5,26.8531,0.6283,0.0000,0.0866,0.0000,49.8400,True,True,vccn1
fluc,2019-08-04,2019-08-04,tray2,1,diy_data\pimframes\fluc-20190804-tray2-1.tif,Fo,FvFm,6,nan,nan,nan,nan,nan,0.0000,nan,True,nan
fluc,2019-08-04,2019-08-04,tray2,1,diy_data\pimframes\fluc-20190804-tray2-1.tif,Fo,FvFm,7,25.3368,0.6591,0.0000,0.0660,0.0000,34.9200,True,True,kea3
fluc,2019-08-04,2019-08-04,tray2,1,diy_data\pimframes\fluc-20190804-tray2-1.tif,Fo,FvFm,8,22.2261,0.6799,0.0000,0.0572,0.0000,20.5200,True,True,kea3
fluc,2019-08-04,2019-08-04,tray2,2,diy_data\pimframes\fluc-20190804-tray2-2.tif,Fm,FvFm,0,71.0503,0.6645,0.0000,0.0670,0.0000,41.3200,True,True,wt
fluc,2019-08-04,2019-08-04,tray2,2,diy_data\pimframes\fluc-20190804-tray2-2.tif,Fm,FvFm,1,68.1346,0.5820,0.0000,0.0962,0.0000,45.4800,True,True,stn7
fluc,2019-08-04,2019-08-04,tray2,2,diy_data\pimframes\fluc-20190804-tray2-2.tif,Fm,FvFm,2,72.5851,0.5944,0.0000,0.0917,0.0000,38.7600,True,True,stn7
fluc,2019-08-04,2019-08-04,tray2,2,diy_data\pimframes\fluc-20190804-tray2-2.tif,Fm,FvFm,3,77.1273,0.6807,0.0000,0.0562,0.0000,39.2800,True,True,wt
fluc,2019-08-04,2019-08-04,tray2,2,diy_data\pimframes\fluc-20190804-tray2-2.tif,Fm,FvFm,4,65.0996,0.6292,0.0000,0.0748,0.0000,31.7200,True,True,vccn1
fluc,2019-08-04,2019-08-04,tray2,2,diy_data\pimframes\fluc-20190804-tray2-2.tif,Fm,FvFm,5,72.7392,0.6283,0.0000,0.0866,0.0000,49.8400,True,True,vccn1
fluc,2019-08-04,2019-08-04,tray2,2,diy_data\pimframes\fluc-20190804-tray2-2.tif,Fm,FvFm,6,nan,nan,nan,nan,nan,0.0000,nan,True,nan
fluc,2019-08-04,2019-08-04,tray2,2,diy_data\pimframes\fluc-20190804-tray2-2.tif,Fm,FvFm,7,74.1879,0.6591,0.0000,0.0660,0.0000,34.9200,True,True,kea3
fluc,2019-08-04,2019-08-04,tray2,2,diy_data\pimframes\fluc-20190804-tray2-2.tif,Fm,FvFm,8,69.6218,0.6799,0.0000,0.0572,0.0000,20.5200,True,True,kea3
fluc,2019-08-04,2019-08-04,tray2,7,diy_data\pimframes\fluc-20190804-tray2-7.tif,Fp,t40_ALon,0,68.3804,0.0121,0.0570,0.0246,0.0639,41.3200,True,True,wt
fluc,2019-08-04,2019-08-04,tray2,7,diy_data\pimframes\fluc-20190804-tray2-7.tif,Fp,t40_ALon,1,65.5682,0.0124,0.0553,0.0247,0.0595,45.4800,True,True,stn7
fluc,2019-08-04,2019-08-04,tray2,7,diy_data\pimframes\fluc-20190804-tray2-7.tif,Fp,t40_ALon,2,70.3922,0.0114,0.0474,0.0220,0.0508,38.7600,True,True,stn7
fluc,2019-08-04,2019-08-04,tray2,7,diy_data\pimframes\fluc-20190804-tray2-7.tif,Fp,t40_ALon,3,74.9725,0.0118,0.0457,0.0235,0.0531,39.2800,True,True,wt
fluc,2019-08-04,2019-08-04,tray2,7,diy_data\pimframes\fluc-20190804-tray2-7.tif,Fp,t40_ALon,4,62.4779,0.0110,0.0607,0.0244,0.0543,31.7200,True,True,vccn1
fluc,2019-08-04,2019-08-04,tray2,7,diy_data\pimframes\fluc-20190804-tray2-7.tif,Fp,t40_ALon,5,69.1083,0.0176,0.0618,0.0293,0.0670,49.8400,True,True,vccn1
fluc,2019-08-04,2019-08-04,tray2,7,diy_data\pimframes\fluc-20190804-tray2-7.tif,Fp,t40_ALon,6,nan,nan,nan,nan,nan,0.0000,nan,True,nan
fluc,2019-08-04,2019-08-04,tray2,7,diy_data\pimframes\fluc-20190804-tray2-7.tif,Fp,t40_ALon,7,70.2772,0.0200,0.0602,0.0370,0.0523,34.9200,True,True,kea3
fluc,2019-08-04,2019-08-04,tray2,7,diy_data\pimframes\fluc-20190804-tray2-7.tif,Fp,t40_ALon,8,65.8480,0.0299,0.0462,0.0358,0.0503,20.5200,True,True,kea3
fluc,2019-08-04,2019-08-04,tray2,8,diy_data\pimframes\fluc-20190804-tray2-8.tif,Fmp,t40_ALon,0,67.6989,0.0121,0.0570,0.0246,0.0639,41.3200,True,True,wt
fluc,2019-08-04,2019-08-04,tray2,8,diy_data\pimframes\fluc-20190804-tray2-8.tif,Fmp,t40_ALon,1,65.0352,0.0124,0.0553,0.0247,0.0595,45.4800,True,True,stn7
fluc,2019-08-04,2019-08-04,tray2,8,diy_data\pimframes\fluc-20190804-tray2-8.tif,Fmp,t40_ALon,2,69.8091,0.0114,0.0474,0.0220,0.0508,38.7600,True,True,stn7
fluc,2019-08-04,2019-08-04,tray2,8,diy_data\pimframes\fluc-20190804-tray2-8.tif,Fmp,t40_ALon,3,74.3595,0.0118,0.0457,0.0235,0.0531,39.2800,True,True,wt
fluc,2019-08-04,2019-08-04,tray2,8,diy_data\pimframes\fluc-20190804-tray2-8.tif,Fmp,t40_ALon,4,61.7049,0.0110,0.0607,0.0244,0.0543,31.7200,True,True,vccn1
fluc,2019-08-04,2019-08-04,tray2,8,diy_data\pimframes\fluc-20190804-tray2-8.tif,Fmp,t40_ALon,5,69.2030,0.0176,0.0618,0.0293,0.0670,49.8400,True,True,vccn1
fluc,2019-08-04,2019-08-04,tray2,8,diy_data\pimframes\fluc-20190804-tray2-8.tif,Fmp,t40_ALon,6,nan,nan,nan,nan,nan,0.0000,nan,True,nan
fluc,2019-08-04,2019-08-04,tray2,8,diy_data\pimframes\fluc-20190804-tray2-8.tif,Fmp,t40_ALon,7,70.4525,0.0200,0.0602,0.0370,0.0523,34.9200,True,True,kea3
fluc,2019-08-04,2019-08-04,tray2,8,diy_data\pimframes\fluc-20190804-tray2-8.tif,Fmp,t40_ALon,8,67.0994,0.0299,0.0462,0.0358,0.0503,20.5200,True,True,kea3
fluc,2019-08-04,2019-08-04,tray2,9,diy_data\pimframes\fluc-20190804-tray2-9.tif,Fp,t60_ALon,0,24.8887,0.0485,1.8367,0.0747,0.4107,41.3200,True,True,wt
fluc,2019-08-04,2019-08-04,tray2,9,diy_data\pimframes\fluc-20190804-tray2-9.tif,Fp,t60_ALon,1,31.3210,0.0261,1.2770,0.0539,0.5396,45.4800,True,True,stn7
fluc,2019-08-04,2019-08-04,tray2,9,diy_data\pimframes\fluc-20190804-tray2-9.tif,Fp,t60_ALon,2,33.9195,0.0233,1.2478,0.0527,0.5197,38.7600,True,True,stn7
fluc,2019-08-04,2019-08-04,tray2,9,diy_data\pimframes\fluc-20190804-tray2-9.tif,Fp,t60_ALon,3,26.8065,0.0437,1.8912,0.0649,0.6381,39.2800,True,True,wt
fluc,2019-08-04,2019-08-04,tray2,9,diy_data\pimframes\fluc-20190804-tray2-9.tif,Fp,t60_ALon,4,26.7301,0.0315,1.4683,0.0598,0.3476,31.7200,True,True,vccn1
fluc,2019-08-04,2019-08-04,tray2,9,diy_data\pimframes\fluc-20190804-tray2-9.tif,Fp,t60_ALon,5,30.2392,0.0347,1.4171,0.0556,0.3482,49.8400,True,True,vccn1
fluc,2019-08-04,2019-08-04,tray2,9,diy_data\pimframes\fluc-20190804-tray2-9.tif,Fp,t60_ALon,6,nan,nan,nan,nan,nan,0.0000,nan,True,nan
fluc,2019-08-04,2019-08-04,tray2,9,diy_data\pimframes\fluc-20190804-tray2-9.tif,Fp,t60_ALon,7,25.4582,0.0495,1.9023,0.0689,0.5159,34.9200,True,True,kea3
fluc,2019-08-04,2019-08-04,tray2,9,diy_data\pimframes\fluc-20190804-tray2-9.tif,Fp,t60_ALon,8,26.0721,0.0535,1.6265,0.0692,0.4798,20.5200,True,True,kea3
fluc,2019-08-04,2019-08-04,tray2,10,diy_data\pimframes\fluc-20190804-tray2-10.tif,Fmp,t60_ALon,0,25.3262,0.0485,1.8367,0.0747,0.4107,41.3200,True,True,wt
fluc,2019-08-04,2019-08-04,tray2,10,diy_data\pimframes\fluc-20190804-tray2-10.tif,Fmp,t60_ALon,1,30.8223,0.0261,1.2770,0.0539,0.5396,45.4800,True,True,stn7
fluc,2019-08-04,2019-08-04,tray2,10,diy_data\pimframes\fluc-20190804-tray2-10.tif,Fmp,t60_ALon,2,33.4200,0.0233,1.2478,0.0527,0.5197,38.7600,True,True,stn7
fluc,2019-08-04,2019-08-04,tray2,10,diy_data\pimframes\fluc-20190804-tray2-10.tif,Fmp,t60_ALon,3,27.2322,0.0437,1.8912,0.0649,0.6381,39.2800,True,True,wt
fluc,2019-08-04,2019-08-04,tray2,10,diy_data\pimframes\fluc-20190804-tray2-10.tif,Fmp,t60_ALon,4,26.6255,0.0315,1.4683,0.0598,0.3476,31.7200,True,True,vccn1
fluc,2019-08-04,2019-08-04,tray2,10,diy_data\pimframes\fluc-20190804-tray2-10.tif,Fmp,t60_ALon,5,30.3178,0.0347,1.4171,0.0556,0.3482,49.8400,True,True,vccn1
